Include,Condition_Tracking,textcomp,Ifnd,external_lfdn,tester,dispcode,lastpage,quality,duration,c_0001,c_0002,AgreeInformedConsent,EmpathicConcern_1,EmpathicConcern_2_R,EmpathicConcern_3,EmpathicTendency_4,EmpathicConcern_5_R,EmpathicConcern_6_R,EmpathicConcern_7,brieflydescribe,thoughtsfeels,Identification_1,Identification_2,Identification_3,Identification_4,Identification_5,Identification_6,Identification_7,Identification_8,Identification_9,Identification_10,Responsibility_1,Responsibility_2,Appreciation_1,Appreciation_2,Appreciation_3,Enjoyment_1,Enjoyment_2,Enjoyment_3,NarrativeEngagement_1_R,NarrativeEngagement_2_R,NarrativeEngagement_3_R,NarrativeEngagement_4_R,NarrativeEngagement_5_R,NarrativeEngagement_6_R,NarrativeEngagement_7,NarrativeEngagement_8,NarrativeEngagement_9,NarrativeEngagement_10,NarrativeEngagement_11,NarrativeEngagement_12,BogusItem,percentagedonated,whydonate,Whereshe,Howfriends,Whytears,Why1,Whentip,Whoch,MTurkorCrowdflower,MTurkorCrowdflower_other,CrowflowerContributorID,Gender,gender_other,Age,Nationality,CountryResidency,LivedHomeless,FirstLanguage,FirstLanguage_Other,Occupation_unemployed,Occupation_student,Occupation_bluecollar_service,Occupation_clerical,Occupation_selfemployed,Occupation_professionalmanagerial,Occupation_otheryn,Occupation_otherwhat,condition,condition_other,storyoff_yn,storyoff_what,otherissues,comments,Data_quality_carefully_answered,Data_quality_participated_morethanonce,browser,referer,participant_browser,participant_browser_version,participant_os,participant_device,participant_brand,participant_model,participant_isbot,participant_continent,participant_country,participant_region,participant_city,participant_latitude,participant_longitude,quota,quota_assignment,page_history,hflip,vflip,output_mode,javascript,flash,session_id,language,cleaned,ats,datetime,date_of_last_access,date_of_first_mail,rts1496361,rts1496371,rts1496372,rts1496373,rts1496429,rts1496442,rts1496445,rts1496447,rts1496449,rts1501165,rts1624135,rts1646780,rts1646798,rts1693823,rts1693825,rts1693827,rts1693829,rts1693831,rts1693833,rts1693835,rts1693837,rts1693839,rts1693841,rts1693843,rts1693845,rts1693886,tic
no - dropout,717,,717,0,0,22,1692529,-77,67,-66,-66,1,5,5,3,6,2,4,5,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000",0,0,0,-77,-77,b48d6938c0a190ebb3ffbc64190a7c08,1,0,1467490174,02/07/16 20:09,02/07/16 20:10,0000-00-00 00:00:00,72,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,42b9e8231f8261882b8ef1b50a481e37
yes,Interaktiv,5,718,0,0,22,1646780,-77,-1,-66,-66,1,4,4,3,2,5,5,5,"A single mom of three kids was evicted from her home. With only a few days notice, she had to get everything cleared out and in storage or it will be forcibly taken and her removed. She couldn't find a new place to live and time went by quickly and eventually a friend let her stay in her small apartment.",I think it is very real and a problem facing many people nowadays. Stable housing is increasingly hard to come by and the requirements to move in harder to meet.,5,6,7,7,7,6,6,7,6,6,3,2,7,6,7,5,5,5,1,2,2,2,3,1,5,5,6,6,6,6,7,50,I have gone through a similar situation recently and I know it is hard so I would like half to help me survive and am willing to give the other half to help someone like me out.,4,1,1,1,3,1,-77,-66,20170210,1,-99,37,usa,usa,1,1,-99,0,0,0,1,0,0,0,-99,2,-99,1,-99,no,no,1,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0,0,-77,-77,33f4e643ebfa0311a5406a341f81a61f,1,0,1467490880,02/07/16 20:21,06/07/16 09:41,0000-00-00 00:00:00,658,23512,23550,23654,23474,654,19839,19858,23683,19845,23688,18672,23612,23707,0,0,0,0,0,0,0,0,0,0,0,612,4efe4f7e6d6b72de5d350aff60cad535
yes,Interaktiv,6,719,0,0,31,1496374,-77,1292,-66,-66,1,4,1,4,4,4,1,7,A single mother was evicted from her home. She bounced from couch to couch until a friend finally took her and her kids in.,I felt anger toward the landlords who raise rental prices.,4,6,4,5,6,4,4,4,7,5,1,1,5,5,6,4,3,2,4,4,4,1,1,1,5,6,4,5,4,7,7,100,I'd feel guilty if I didn't.,4,3,1,1,3,1,-77,-66,14203754,1,-99,37,American,USA,3,1,-99,1,0,0,0,0,0,0,-99,2,-99,1,-99,-99,-99,1,2,"Mozilla/5.0 (X11; CrOS armv7l 8172.60.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,0ebaed38e8d25a639c7715ea7e919985,1,0,1467491711,02/07/16 20:35,02/07/16 20:56,0000-00-00 00:00:00,63,1143,1164,1219,1112,60,985,1050,1231,1033,1234,945,1199,1261,0,0,0,0,0,0,0,0,0,0,1292,17,657cf8189e43bece0523c01b61704702
no - no tracking,,6,720,0,0,31,1496374,-77,853,-66,-66,1,3,5,4,4,5,4,3,"Family lost his home due to things outside his control. The story tells of how he lived without a home, and how he eventually found a semi-stable place to say.","It's sad, but I wonder where he lived in that he could not find a single apartment or something to live in those months. It doesn't really go deep into that.",3,4,4,6,5,5,5,5,6,4,3,2,6,5,6,5,6,5,3,3,3,4,3,3,4,3,4,5,5,6,7,20,"Because Charity Navigator gave it 4/4 stars, so I could trust my money would be used well.",4,3,1,1,3,1,-77,-66,12219174,2,-99,29,Chinese,Canada,2,1,-99,0,0,0,0,0,1,0,-99,1,-99,1,-99,-99,-99,1,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,0,0,-77,-77,7cea0647e0694e55e3d8d117e6b5a8ec,1,0,1467492806,02/07/16 20:53,02/07/16 21:07,0000-00-00 00:00:00,78,690,748,819,631,76,549,568,829,556,832,518,798,845,0,0,853,0,0,0,0,0,0,0,0,57,aab375c561dd2941e5686a3a80ca06f3
yes,Interaktiv,4,721,0,0,31,1496374,-77,614,-66,-66,1,2,6,1,2,7,7,1,"The main character ended up becoming homeless due to his original landlords not paying their mortgage. Forcibly evicted from this house, his family wandered from place to place, not having a real home to live in. Living with family and then eventually friends they managed to temporarily settle down and not be homeless for the time being.","It's an unfortunate situation, but that's about it.",1,1,6,6,2,5,5,4,2,2,1,1,5,1,6,2,2,2,2,4,4,2,7,6,1,1,1,1,2,1,7,1,every dollar counts.,4,1,1,1,3,2,-77,-66,38276813,2,-99,29,Chinese,Canada,3,1,-99,0,0,0,1,0,0,0,-99,2,-99,1,-99,-99,-99,1,2,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,1,0,-77,-77,37972f2a3baa03f5a7467e27c6569885,1,0,1467493046,02/07/16 20:57,02/07/16 21:07,0000-00-00 00:00:00,49,473,483,557,460,47,411,428,570,417,573,378,531,581,614,0,0,0,0,0,0,0,0,0,0,22,edf286cb59cd8b34e6038eaf184103a2
yes,Interaktiv,6,723,0,0,31,1496374,-77,733,-66,-66,1,6,3,6,6,4,3,5,A single mom got evicted during the summer and had to find places to live.,"It was a little hyperbolic for me, particularly the car description.",2,1,4,3,5,3,3,3,5,4,1,1,3,4,3,1,1,1,1,2,2,6,4,5,2,2,1,3,4,4,7,1,"I'd rather send it myself to Habitat. No offense, but how can I trust you?",4,3,1,1,3,1,-77,-66,13277529,1,-99,45,American,USA,3,1,-99,1,0,0,0,0,0,0,-99,2,-99,1,-99,-99,No,1,2,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:47.0) Gecko/20100101 Firefox/47.0,-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,0,0,-77,-77,4ef7f415fdc8d3d7c6846aa8d63c76d8,1,0,1467495389,02/07/16 21:36,02/07/16 21:48,0000-00-00 00:00:00,88,574,615,676,566,59,504,526,693,513,698,471,649,711,733,0,0,0,0,0,0,0,0,0,0,13,3e5859cd654d5eff1d0927cf9617b9f7
no - dropout,724,,724,0,0,22,1646780,-77,125,-66,-66,1,6,4,3,6,3,4,5,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000,000,000,000,000,000,000,000",0,0,0,-77,-77,1247eb4ea5e66fa60badb7e810b29eb1,1,0,1467496931,02/07/16 22:02,02/07/16 22:15,0000-00-00 00:00:00,125,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,4160ee51db32875ee4c9298726b7bbef
yes,Interaktiv,6,725,0,0,22,1693829,-77,2529,-66,-66,1,5,2,6,6,2,2,6,A lady with children have to move out of the place that they rent because the owner have not been paying there mortgage for 3 year. So she trying asking help from her family and friends. They ended up staying with a generous friend with her family.,Even how difficult life can be there are still kind people who are willing to help.,7,7,7,7,7,7,7,7,7,7,6,6,7,6,6,5,6,5,2,1,1,1,2,1,1,6,6,6,6,6,7,20,I also needed money but i know their are someone who are also in need.,4,3,1,1,3,1,-77,-66,38099600,1,-99,28,American,USA,3,1,-99,0,0,0,0,1,0,0,-99,2,-99,1,-99,None,None,1,2,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0,0,-77,-77,bf483fc098fc2394b577c926a0a6f27f,1,0,1467497057,02/07/16 22:04,02/07/16 22:47,0000-00-00 00:00:00,82,2193,2282,2448,2120,74,1989,2030,2490,2003,2496,1935,2380,2529,0,0,0,0,0,0,0,0,0,0,0,9,427b73fca0ad924701c7d12b42367c1c
no - dropout,726,,726,0,0,22,1496442,-77,0,-66,-66,1,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Linux; Android 5.1.1; ASUS MeMO Pad 7 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000",0,1,0,-77,-77,f7c2d67a279016a99d310ad0f3bdc0ad,1,0,1467498674,02/07/16 22:31,02/07/16 22:31,0000-00-00 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-66
yes,Nicht Interaktiv,6,727,0,0,31,1496374,-77,1049,-66,-66,1,7,1,5,6,4,3,4,The story tells of a single mom with 3 children who lost her living place. She could not find another place to stay and was homeless for months. She is now living with her brother and his family until she can find something permanent.,"Its a pretty sad story, the worst part she had to move so quickly. It would have been great if she could have just stayed where they were with the new landlords since she did continually pay her rent on time.",4,5,6,7,7,6,5,5,7,5,1,1,7,5,7,3,4,1,1,1,1,1,2,3,5,5,5,5,5,5,7,1,because im a single mom with 2 kids barely hanging on myself,4,3,1,1,3,1,-77,-66,22345789,1,-99,61,Caucasian,USA,3,1,-99,0,0,0,0,1,0,0,-99,1,-99,1,-99,no,no,1,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,1,0,-77,-77,1541d03e13cd950bb1f5bda2ccf0ea3b,1,0,1467503879,02/07/16 23:57,03/07/16 00:15,0000-00-00 00:00:00,66,826,845,921,806,62,709,742,946,719,951,636,885,966,1049,0,0,0,0,0,0,0,0,0,0,22,4b737e95ad69267e459ba838c3f552c6
yes,Interaktiv,6,728,0,0,31,1496374,-77,1847,-66,-66,1,7,1,7,7,2,1,6,A single parent of 3 was evicted from his home and had a very hard time finding a new place to live. This continued for a long time and was very disruptive to the whole family.,This very sad story shows how easy it would be to become homeless and all the problems this causes,5,7,7,6,7,6,6,7,7,7,2,2,7,7,7,1,1,1,1,1,1,1,1,1,6,1,6,7,7,7,7,50,"Ir's for a very good cause, but I can't afford to donate more as I am a Senior on a very limited income",4,3,1,1,3,1,-77,-66,6823072,2,-99,75,Canadian,Canada,2,1,-99,0,0,0,0,0,0,1,retired,2,-99,1,-99,no,none,1,2,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,8cb1a85f829e26c356e198e67a23a13a,1,0,1467506815,03/07/16 00:46,03/07/16 01:17,0000-00-00 00:00:00,125,1466,1550,1717,1426,119,1272,1343,1757,1313,1767,1198,1630,1792,0,0,0,0,0,1847,0,0,0,0,0,51,38fc2a60d9eac7b58569e685f2392da4
no - dropout,729,,729,0,0,22,1692529,-77,35,-66,-66,1,5,2,5,4,2,3,3,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000",0,0,0,-77,-77,e5f1eaf7b945c6d752ffe3bb27461271,1,0,1467508171,03/07/16 01:09,03/07/16 01:10,0000-00-00 00:00:00,39,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7303b43190a4a7d0d395f42c75bec70e
no - no tracking,,4,730,0,0,22,1693831,-77,1277,-66,-66,1,4,2,5,6,3,3,6,someone was evicted. became homeless. got help from friends.,no.,5,5,6,6,5,6,6,6,7,6,4,4,5,5,6,4,4,3,4,2,3,3,4,4,5,5,5,5,5,5,7,30,-99,4,1,3,1,3,1,-77,-66,30227800,2,-99,33,white,USA,3,1,-99,1,0,0,0,0,0,0,-99,1,-99,1,-99,-99,-99,1,2,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:24.0) Gecko/20100101 Firefox/24.0,-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,4b62eda2796720705c71523e77f9a021,1,0,1467511587,03/07/16 02:06,03/07/16 02:27,0000-00-00 00:00:00,48,862,875,1248,822,45,691,749,1274,720,1277,611,1193,1287,0,0,0,0,0,0,0,0,0,0,0,6,38e2591430ee2798c2caf3f0af8bae2d
no - not careful,731,,731,0,0,22,1693835,-77,457,-66,-66,1,5,4,4,4,4,5,4,Please briefly describe what happened in the storPlease briefly describe what happened in the storPlease briefly describe what happened in the stor,Please briefly describe what happened in the stPlease briefly describe what happened in the storor,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,50,Please briefly describe what happened in the stor,4,2,4,4,2,4,-77,-66,32400416,2,-99,28,american,usa,2,1,-99,0,0,0,0,1,1,0,-99,2,-99,1,-99,-99,-99,2,2,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,967a8da48612f136eb9fdfc966b34eed,1,0,1467512285,03/07/16 02:18,03/07/16 02:25,0000-00-00 00:00:00,65,359,364,447,349,61,285,301,455,289,457,253,403,466,0,0,0,0,0,0,0,0,0,0,0,11,5ed424c713d97d226cfeee2abbea4084
no - dropout,732,,732,0,0,22,1646780,-77,53,-66,-66,1,7,1,7,7,1,1,7,-66,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-66,-77,-66,-66,-66,-66,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-66,-77,-66,-77,-66,-66,-66,-77,-77,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"169,388,616,938,871,000,000,000,000,000,000,000,000,000",0,1,0,-77,-77,4b024eebe5db82439d88b0955f08aed9,1,0,1467513560,03/07/16 02:39,03/07/16 02:42,0000-00-00 00:00:00,53,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,81cae28b3edde8236d51198de4b35671
yes,Interaktiv,3,733,0,0,31,1496374,-77,1381,-66,-66,1,6,7,7,7,6,7,6,go to happy,"i do, but no want to say",5,6,6,7,6,6,6,7,6,6,7,6,6,6,7,6,6,6,7,6,6,7,6,6,6,6,7,7,6,5,7,10,i need the money,4,3,1,4,4,2,-77,-66,35161969,2,-99,33,united states,USA,1,1,-99,0,0,0,0,0,1,0,-99,2,-99,1,-99,none,thanks for the survey,1,2,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0,0,-77,-77,64477dff3fa881de266e7cbae14b723b,1,0,1467514188,03/07/16 02:49,03/07/16 03:12,0000-00-00 00:00:00,24,681,693,822,647,21,468,601,860,587,901,450,732,968,0,1381,0,0,0,0,0,0,0,0,0,6,c99998494771d7a0793a8b3b3c28c461
yes,Nicht Interaktiv,5,734,0,0,31,1496374,-77,1655,-66,-66,1,7,5,5,3,6,5,5,"is the history of a women who was kick out from his house for not pay because the renters did not pay the mortgage, this person keep moving from place to place with his kids until her friend of college accepted in his home for a underestimated time.",it was so unfair,2,5,6,6,5,5,4,5,6,4,2,2,7,4,6,7,6,7,5,4,5,5,4,5,5,3,4,3,3,5,7,1,because i am greedy sorry,4,3,3,1,3,1,-77,-66,36737825,2,-99,30,american,USA,3,1,-99,0,0,0,0,1,0,0,-99,1,-99,1,-99,-99,-99,1,2,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.19.2704.63 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,0,0,-77,-77,c4960ecf6758cd7a6be92a5061ce6ed3,1,0,1467518574,03/07/16 04:02,03/07/16 04:30,0000-00-00 00:00:00,147,1372,1412,1571,1331,141,1165,1208,1593,1179,1595,1081,1484,1603,1655,0,0,0,0,0,0,0,0,0,0,25,6f2566e735b348b067192ae25551ca82
yes,Interaktiv,6,735,0,0,22,1693825,-77,1094,-66,-66,1,6,2,5,4,3,3,5,"A woman with 3 kids was evicted from her apartment through no fault of her own. She struggled with finding a place to live, moving from place to place for very short periods.","I wanted to know how much her job paid, where the kids' father was, what problems she had had finding a place to rent.",4,6,3,5,2,6,6,1,7,6,1,1,5,6,7,1,1,1,1,6,1,1,1,1,5,6,1,5,6,7,7,1,I prefer to make charitable donations personally rather than to an organization I have no say in,4,3,1,1,3,1,-77,-66,1944668,1,-99,65,American,USA,3,1,-99,0,0,0,0,0,0,1,homemaker,2,-99,1,-99,no,"I felt sorry for the woman. However, I wanted to know more about her situation. I needed to know specifics to understand the problem better",1,2,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"16,938,861,693,887,100,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,1,0,-77,-77,99cde591961de436b334021315a134dc,1,0,1467518788,03/07/16 04:06,03/07/16 04:24,0000-00-00 00:00:00,37,829,888,993,807,35,736,761,1019,742,1094,697,953,1111,0,0,0,0,0,0,0,0,0,0,0,4,e5502af0878f4fe88605584fb2616ddd
no - participated more than once,736,,736,0,0,22,1693825,-77,1480,-66,-66,1,3,5,3,3,5,5,2,A mother was evicted from her apartment. She tried staying with different friends and family members until she found a new place of her own. Her daughter drew a picture that said I am homeless.,It was sad and kind of scary that it could happen to anyone.,3,3,7,7,7,7,6,6,7,5,1,1,5,2,6,6,2,6,1,1,1,4,4,4,5,7,1,5,5,7,7,1,I want to receive the payment I deserve.,4,3,1,1,3,1,-77,-66,37567131,1,-99,21,American,USA,3,1,-99,0,1,0,0,0,0,0,-99,2,-99,1,-99,-99,-99,1,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",-99,0,-99,0,0,0,0,0,0,0,-99,-99,-66,-66,0,-99,"1,693,886,169,388,710,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,1,0,-77,-77,4379e2064782698478d113093d436c31,1,0,1467519109,03/07/16 04:11,03/07/16 04:36,0000-00-00 00:00:00,189,1348,1363,1465,1315,171,1169,1260,1478,1181,1480,960,1406,1490,0,0,0,0,0,0,0,0,0,0,0,4,640e536af4faae4b1c9a1978aa511753
